player_id,matches_count,wins_count,easy_wins_count,defeated_count,easy_defeated_count,tied,score,player_name,email,country,last_login,level
AH1W7271,24.0,10.0,5.0,13.0,9.0,1.0,0.4305555555555556,Ethan Knox,knox_e@yahoo.com,Benin,2020-12-24,advanced
UU3A3933,18.0,6.0,2.0,12.0,5.0,0.0,0.3333333333333333,Joshua Morton,joshua_morton@gmail.com,Bangladesh,2020-12-15,beginner
IG3O6842,26.0,12.0,4.0,14.0,9.0,0.0,0.4615384615384616,Boston Harvey,harvey_b@gmail.com,Slovenia,2020-11-26,advanced
XH9U4888,15.0,7.0,4.0,8.0,6.0,0.0,0.4666666666666667,Gaige Mooney,gaige_m@gmail.com,Dominica,2020-10-01,beginner
ZS9W8854,16.0,8.0,5.0,7.0,4.0,1.0,0.5208333333333334,Emerson Green,green.emerson@gmail.com,"Micronesia, Federated States of",2020-10-24,intermediate
ZE6U9993,18.0,12.0,8.0,6.0,4.0,0.0,0.6666666666666666,Annie Everett,everett.a@outlook.com,Trinidad and Tobago,2020-12-20,intermediate
MZ4Z6786,16.0,9.0,8.0,7.0,5.0,0.0,0.5625,Christian Walsh,christian.walsh@outlook.com,Austria,2020-12-06,intermediate
MQ2K3138,18.0,12.0,8.0,6.0,4.0,0.0,0.6666666666666666,August Daniels,daniels_august@gmail.com,Jamaica,2020-12-19,intermediate
NJ1S6226,11.0,3.0,0.0,6.0,3.0,2.0,0.3333333333333333,Nathalie Deleon,deleon_n@gmail.com,"Sudan, South",2020-10-05,beginner
OO7V2162,22.0,9.0,6.0,12.0,8.0,1.0,0.42424242424242425,Madeleine Jackson,jackson.madeleine@gmail.com,Azerbaijan,2020-10-06,advanced
QD8A7374,17.0,5.0,3.0,12.0,9.0,0.0,0.29411764705882354,Kody Cooke,cooke_kody@outlook.com,Poland,2020-11-04,beginner
OA8U6432,25.0,13.0,5.0,12.0,8.0,0.0,0.52,Sterling Moyer,moyer.s@gmail.com,Mauritania,2020-10-17,advanced
IM7F3356,14.0,5.0,3.0,9.0,3.0,0.0,0.35714285714285715,Demetrius Hicks,hicks_demetrius@outlook.com,Ecuador,2020-12-12,beginner
KD5F5223,26.0,12.0,10.0,14.0,10.0,0.0,0.4615384615384616,Dillan Arellano,arellano_dillan@yahoo.com,Poland,2020-11-12,advanced
KJ7B1262,18.0,10.0,4.0,8.0,6.0,0.0,0.5555555555555556,Jan Howell,howell.jan@yahoo.com,"Korea, South",2020-12-30,intermediate
MU9Q9932,28.0,12.0,8.0,16.0,8.0,0.0,0.42857142857142855,Lailah Middleton,middleton.l@yahoo.com,Tunisia,2020-11-29,advanced
CY1I8633,21.0,7.0,3.0,14.0,8.0,0.0,0.3333333333333333,Abel Drake,abel.drake@gmail.com,Greece,2020-11-22,beginner
SS0H8552,24.0,11.0,6.0,13.0,9.0,0.0,0.4583333333333333,Barrett Hogan,barrett_h@gmail.com,Guatemala,2020-09-01,advanced
AL8Y7718,21.0,7.0,4.0,13.0,7.0,1.0,0.3492063492063492,Neveah Bender,bender.neveah@aol.com,Croatia,2020-12-05,beginner
YI8I9672,20.0,8.0,6.0,12.0,6.0,0.0,0.4,Katelynn Bartlett,katelynn_b@outlook.com,Mozambique,2020-11-16,beginner
RS6N9737,22.0,7.0,4.0,15.0,10.0,0.0,0.3181818181818182,Janiah Norman,janiah_norman@yahoo.com,Mozambique,2020-12-08,advanced
YO2H5328,19.0,9.0,3.0,10.0,7.0,0.0,0.4736842105263158,Arthur Ewing,ewing_a@gmail.com,Comoros,2020-12-15,beginner
DU9E9671,25.0,10.0,6.0,15.0,9.0,0.0,0.4,Autumn Giles,giles.a@gmail.com,Rwanda,2020-12-30,advanced
TM9J3247,23.0,6.0,3.0,17.0,11.0,0.0,0.2608695652173913,Eddie Archer,archer_e@aol.com,Côte d’Ivoire,2020-12-21,advanced
PX8O9312,14.0,6.0,4.0,8.0,3.0,0.0,0.42857142857142855,Elsa Montgomery,montgomery.elsa@yahoo.com,Austria,2020-12-06,beginner
QH1F2167,10.0,6.0,4.0,4.0,3.0,0.0,0.6,Leroy Mccann,mccann.l@gmail.com,Bangladesh,2020-12-15,intermediate
PV2W3994,19.0,8.0,5.0,11.0,4.0,0.0,0.42105263157894735,Wyatt Cannon,wyatt.cannon@gmail.com,Finland,2020-12-27,beginner
SK3U9334,11.0,6.0,3.0,5.0,4.0,0.0,0.5454545454545454,Eddie Burgess,eddie_b@yahoo.com,Laos,2020-11-01,intermediate
OP7N9854,21.0,11.0,4.0,10.0,8.0,0.0,0.5238095238095238,Misael Morton,misael_morton@gmail.com,Azerbaijan,2020-12-06,advanced
LG5Q2657,19.0,11.0,5.0,8.0,6.0,0.0,0.5789473684210527,Jimmy Rogers,jimmy_r@outlook.com,Samoa,2020-09-11,intermediate
OC6H7247,21.0,13.0,6.0,7.0,4.0,1.0,0.6349206349206349,Cassie Davenport,cassie_davenport@aol.com,Jordan,2020-11-29,intermediate
ZH3V7812,15.0,7.0,4.0,8.0,6.0,0.0,0.4666666666666667,Scott Bond,scott.b@gmail.com,Côte d’Ivoire,2020-11-29,beginner
TB4R5512,21.0,7.0,4.0,14.0,6.0,0.0,0.3333333333333333,Isaiah Diaz,diaz.i@outlook.com,Slovakia,2020-09-11,beginner
TE3G7374,25.0,13.0,9.0,11.0,9.0,1.0,0.5333333333333333,Charles Richards,richards.c@outlook.com,Bahrain,2020-09-19,expert
YM4B3131,16.0,8.0,5.0,7.0,3.0,1.0,0.5208333333333334,Cynthia Mathis,mathis.c@gmail.com,Portugal,2020-10-04,intermediate
EF1H1815,13.0,6.0,6.0,7.0,3.0,0.0,0.4615384615384616,Felipe Krueger,krueger.felipe@yahoo.com,Uruguay,2020-07-21,intermediate
FT6T7264,17.0,7.0,3.0,10.0,5.0,0.0,0.4117647058823529,Timothy Owens,timothy.o@gmail.com,Spain,2020-12-24,beginner
PU1B9266,32.0,11.0,6.0,21.0,10.0,0.0,0.34375,Chance Norris,chance.n@outlook.com,Madagascar,2020-12-27,advanced
JG1Q5764,15.0,5.0,4.0,10.0,3.0,0.0,0.3333333333333333,Madilyn Ward,madilyn_w@gmail.com,Saint Lucia,2020-11-28,beginner
EI6A5335,30.0,14.0,8.0,16.0,9.0,0.0,0.4666666666666667,German Ellis,ellis_german@aol.com,Papua New Guinea,2020-12-29,advanced
TN0C4291,26.0,16.0,10.0,10.0,4.0,0.0,0.6153846153846154,Teagan Fuller,fuller_t@gmail.com,Spain,2020-12-28,expert
RG5N9378,20.0,11.0,6.0,9.0,5.0,0.0,0.55,Braxton Foley,foley.braxton@gmail.com,Guinea-Bissau,2020-12-28,intermediate
ZR5T8237,20.0,12.0,8.0,8.0,5.0,0.0,0.6,Keira Bowman,keira.bowman@gmail.com,Hungary,2020-12-29,expert
IT2I8172,22.0,10.0,4.0,12.0,9.0,0.0,0.4545454545454545,Yaretzi Branch,branch.yaretzi@yahoo.com,"Sudan, South",2020-11-13,advanced
VM7D2637,15.0,4.0,2.0,11.0,6.0,0.0,0.26666666666666666,Moshe Galvan,moshe.g@yahoo.com,Kuwait,2020-11-23,beginner
VB4K6289,22.0,8.0,5.0,14.0,7.0,0.0,0.3636363636363637,Emanuel Petersen,petersen.e@yahoo.com,Paraguay,2020-10-28,advanced
BP2V1126,29.0,11.0,4.0,17.0,11.0,1.0,0.3908045977011495,Malik Dunlap,dunlap.m@aol.com,Hungary,2020-12-20,advanced
UP2O1341,16.0,11.0,8.0,5.0,2.0,0.0,0.6875,Cassius Davenport,davenport.c@yahoo.com,Kosovo,2020-12-13,intermediate
SP7E7747,16.0,6.0,5.0,10.0,7.0,0.0,0.375,Ezequiel Donovan,donovan.e@outlook.com,Guinea,2020-12-01,beginner
RA0D7588,17.0,8.0,5.0,9.0,7.0,0.0,0.4705882352941176,Amare Larsen,amare.larsen@outlook.com,Rwanda,2020-11-25,beginner
KU0C8421,14.0,6.0,4.0,8.0,3.0,0.0,0.42857142857142855,Soren Skinner,skinner.s@outlook.com,Iran,2020-11-13,beginner
GD5Z9468,9.0,4.0,2.0,5.0,1.0,0.0,0.4444444444444444,Tamia Stout,stout_tamia@gmail.com,Vatican City,2020-12-09,intermediate
UR0Y3842,22.0,5.0,5.0,17.0,4.0,0.0,0.2272727272727273,Kaitlynn Tyler,kaitlynn.t@aol.com,Singapore,2020-10-11,beginner
WZ0W1855,20.0,11.0,5.0,8.0,5.0,1.0,0.5666666666666667,Jabari Robles,jabari_robles@gmail.com,Cambodia,2020-11-29,intermediate
PC3S4119,15.0,7.0,4.0,7.0,5.0,1.0,0.4888888888888889,Brenden Colon,colon.b@aol.com,Andorra,2020-11-14,beginner
JH6L2968,21.0,9.0,5.0,12.0,7.0,0.0,0.42857142857142855,Alisa Ayala,alisa_a@gmail.com,Belarus,2020-11-17,beginner
YN7V7916,13.0,8.0,6.0,5.0,2.0,0.0,0.6153846153846154,Johan Pierce,johan.p@outlook.com,United Kingdom,2020-12-10,intermediate
TW7T5871,18.0,12.0,8.0,6.0,6.0,0.0,0.6666666666666666,Aubrey Blevins,blevins.aubrey@yahoo.com,Cabo Verde,2020-09-08,expert
TU2M2788,22.0,10.0,5.0,12.0,10.0,0.0,0.4545454545454545,Yair Ritter,ritter_y@gmail.com,Georgia,2020-12-28,advanced
YD7J1156,22.0,14.0,8.0,8.0,3.0,0.0,0.6363636363636364,Ella Wood,wood_ella@gmail.com,Bosnia and Herzegovina,2020-12-11,expert
ED0H1854,21.0,8.0,5.0,13.0,8.0,0.0,0.3809523809523809,Jagger Calhoun,jagger_c@gmail.com,Sweden,2020-11-27,advanced
KS1D3625,17.0,9.0,5.0,8.0,5.0,0.0,0.5294117647058824,Julius Benitez,julius.b@yahoo.com,United States,2020-09-25,intermediate
HO4U6733,26.0,17.0,12.0,9.0,7.0,0.0,0.6538461538461539,Jaylynn Cain,jaylynn_cain@yahoo.com,Thailand,2020-12-12,expert
EO1O7632,14.0,9.0,7.0,5.0,3.0,0.0,0.6428571428571429,Ana Guerra,ana.guerra@aol.com,Netherlands,2020-11-09,intermediate
MD5M8235,22.0,15.0,9.0,7.0,3.0,0.0,0.6818181818181818,Margaret Ballard,ballard.m@gmail.com,Comoros,2020-11-18,expert
GQ8S5234,21.0,7.0,4.0,14.0,10.0,0.0,0.3333333333333333,Chance Castaneda,castaneda.c@yahoo.com,Kenya,2020-11-07,advanced
PK5T5846,16.0,8.0,6.0,8.0,3.0,0.0,0.5,Jaqueline Jarvis,jaqueline.j@gmail.com,Thailand,2020-12-19,intermediate
VL6K3613,21.0,14.0,8.0,7.0,6.0,0.0,0.6666666666666666,Jasmine Pugh,pugh_j@gmail.com,Kazakhstan,2020-10-03,expert
BJ3S6452,15.0,8.0,4.0,7.0,3.0,0.0,0.5333333333333333,Kristina Guzman,guzman.kristina@gmail.com,Tonga,2020-12-19,intermediate
HF7H3265,16.0,6.0,5.0,10.0,8.0,0.0,0.375,Adalynn Webster,webster.adalynn@outlook.com,Venezuela,2020-12-31,beginner
CK1V7633,30.0,15.0,8.0,15.0,8.0,0.0,0.5,Emmy Gordon,emmy.g@gmail.com,Paraguay,2020-12-26,advanced
LS0N1518,22.0,10.0,6.0,12.0,10.0,0.0,0.4545454545454545,Marcus Avery,avery.m@gmail.com,Brunei,2020-10-08,advanced
JN7U8283,19.0,11.0,5.0,8.0,6.0,0.0,0.5789473684210527,Maximillian Vincent,vincent.maximillian@gmail.com,East Timor (Timor-Leste),2020-12-20,intermediate
UE9N7647,19.0,11.0,7.0,8.0,4.0,0.0,0.5789473684210527,Pierre Alexander,pierre.alexander@outlook.com,Tonga,2020-08-27,intermediate
GX5B6121,18.0,13.0,8.0,5.0,1.0,0.0,0.7222222222222222,Parker Norris,norris_p@aol.com,Finland,2020-12-26,intermediate
XC9W2477,19.0,9.0,6.0,10.0,6.0,0.0,0.4736842105263158,Leroy Skinner,skinner.leroy@aol.com,Paraguay,2020-10-19,beginner
OR1J8672,19.0,12.0,5.0,7.0,5.0,0.0,0.631578947368421,Kasen Ellison,ellison_kasen@gmail.com,Malawi,2020-12-21,intermediate
QN4Y1961,24.0,11.0,8.0,13.0,8.0,0.0,0.4583333333333333,Zaiden Berg,berg.zaiden@aol.com,Ireland,2020-11-03,advanced
JD7P5517,7.0,3.0,2.0,4.0,3.0,0.0,0.42857142857142855,Colton Howard,howard_c@gmail.com,Zimbabwe,2020-08-12,beginner
WQ8O2125,25.0,8.0,7.0,17.0,11.0,0.0,0.32,Dominick Barr,dominick_b@gmail.com,Sri Lanka,2020-10-23,advanced
PR0A1514,21.0,9.0,6.0,12.0,7.0,0.0,0.42857142857142855,Freddy Bolton,bolton.f@gmail.com,Maldives,2020-12-28,advanced
ZG9E5273,13.0,7.0,1.0,6.0,4.0,0.0,0.5384615384615384,Thaddeus Melton,thaddeus_melton@yahoo.com,"Korea, South",2020-12-17,beginner
VG5Q8422,18.0,9.0,4.0,9.0,6.0,0.0,0.5,Kash Spence,kash_spence@yahoo.com,Sao Tome and Principe,2020-11-22,beginner
HM5N3684,25.0,14.0,11.0,11.0,6.0,0.0,0.56,Payton Lewis,lewis_payton@yahoo.com,Liberia,2020-10-19,expert
WL9Q2656,12.0,8.0,5.0,4.0,3.0,0.0,0.6666666666666666,Donovan Ayers,donovan_a@yahoo.com,Madagascar,2020-11-11,intermediate
OS3A2959,20.0,10.0,4.0,10.0,7.0,0.0,0.5,Raquel Mahoney,raquel.mahoney@gmail.com,Honduras,2020-12-08,beginner
OO3B9372,26.0,12.0,6.0,13.0,7.0,1.0,0.4743589743589744,Cameron Guerrero,guerrero_c@yahoo.com,Rwanda,2020-12-18,advanced
TZ5F5762,18.0,8.0,6.0,10.0,5.0,0.0,0.4444444444444444,Maritza Morrison,morrison_maritza@gmail.com,Saint Vincent and the Grenadines,2020-12-11,beginner
JZ6T5427,15.0,7.0,2.0,8.0,4.0,0.0,0.4666666666666667,Abdiel Huber,huber_a@gmail.com,Andorra,2020-07-22,beginner
JS3I7469,14.0,7.0,3.0,7.0,3.0,0.0,0.5,Dakota Bryant,bryant_d@yahoo.com,Japan,2020-12-28,intermediate
FP4P9969,13.0,7.0,4.0,6.0,3.0,0.0,0.5384615384615384,Demarion Ballard,ballard_demarion@gmail.com,Guinea,2020-11-30,intermediate
ZZ2O1295,18.0,8.0,6.0,10.0,5.0,0.0,0.4444444444444444,Lizbeth Gonzalez,gonzalez.l@gmail.com,Turkmenistan,2020-12-07,beginner
PJ5U8195,15.0,4.0,2.0,11.0,5.0,0.0,0.26666666666666666,Julia Carpenter,carpenter_j@aol.com,Rwanda,2020-12-15,beginner
UT0T2569,20.0,8.0,4.0,12.0,7.0,0.0,0.4,Nolan Harris,harris_n@yahoo.com,Bhutan,2020-10-16,beginner
VL3F7874,22.0,9.0,5.0,13.0,8.0,0.0,0.4090909090909091,Kristen Oneal,kristen_oneal@outlook.com,Venezuela,2020-12-16,advanced
BM7Z4425,26.0,14.0,8.0,12.0,4.0,0.0,0.5384615384615384,Simone Bird,simone.bird@gmail.com,"Korea, North",2020-11-24,expert
WA7C3727,15.0,3.0,1.0,12.0,5.0,0.0,0.2,Marilyn Macias,marilyn_macias@yahoo.com,Azerbaijan,2020-12-20,beginner
PP4S4446,13.0,6.0,4.0,7.0,5.0,0.0,0.4615384615384616,Kasen Bryan,bryan_k@gmail.com,Portugal,2020-12-01,beginner
MC5G1487,14.0,6.0,6.0,8.0,6.0,0.0,0.42857142857142855,Peyton Osborne,peyton.o@gmail.com,Portugal,2020-11-22,beginner
RN7W9827,18.0,10.0,7.0,8.0,5.0,0.0,0.5555555555555556,Meghan Ball,meghan.b@gmail.com,Jamaica,2020-12-08,intermediate
UQ9D2144,13.0,9.0,7.0,4.0,4.0,0.0,0.6923076923076923,Marlon Cuevas,marlon.cuevas@gmail.com,Chad,2020-10-31,intermediate
LA9L4824,15.0,8.0,5.0,7.0,4.0,0.0,0.5333333333333333,Kaylin Hughes,kaylin_hughes@aol.com,Myanmar (Burma),2020-12-28,intermediate
GJ8Z4882,18.0,9.0,9.0,9.0,8.0,0.0,0.5,Nathanael Decker,nathanael.decker@gmail.com,Italy,2020-12-02,expert
EV8Z8997,16.0,7.0,5.0,9.0,5.0,0.0,0.4375,Abril Valdez,abril.valdez@outlook.com,Venezuela,2020-12-06,beginner
AU4H1514,18.0,10.0,8.0,8.0,4.0,0.0,0.5555555555555556,Aria Peterson,peterson_aria@yahoo.com,Liberia,2020-11-14,intermediate
TQ2O2428,17.0,11.0,5.0,6.0,5.0,0.0,0.6470588235294118,Savanah Berg,berg_s@yahoo.com,Niger,2020-12-13,intermediate
OI9A7892,26.0,7.0,5.0,19.0,7.0,0.0,0.2692307692307692,Wesley Johns,johns_w@aol.com,Zambia,2020-11-29,advanced
SL4H5749,21.0,4.0,3.0,17.0,8.0,0.0,0.19047619047619047,Mayra Barajas,barajas.mayra@gmail.com,Croatia,2020-12-27,beginner
YR4E8215,19.0,5.0,2.0,14.0,13.0,0.0,0.2631578947368421,Talan Wilson,wilson_t@yahoo.com,Sierra Leone,2020-12-25,advanced
XA9F2511,21.0,7.0,4.0,14.0,9.0,0.0,0.3333333333333333,Warren Ward,ward.warren@yahoo.com,Greece,2020-11-04,advanced
EI4Q7686,18.0,10.0,7.0,8.0,4.0,0.0,0.5555555555555556,Mark Horton,mark_h@gmail.com,Mauritania,2020-11-29,intermediate
OG5R4694,16.0,8.0,6.0,8.0,6.0,0.0,0.5,Rocco Levine,levine.rocco@gmail.com,Saint Vincent and the Grenadines,2020-12-28,beginner
II2D8581,19.0,9.0,7.0,9.0,7.0,1.0,0.4912280701754386,Rogelio Shelton,rogelio_s@gmail.com,Cambodia,2020-12-22,expert
FT6W5737,24.0,10.0,7.0,14.0,11.0,0.0,0.4166666666666667,Sasha Hoffman,hoffman_sasha@yahoo.com,Kazakhstan,2020-12-27,advanced
JE3I4783,15.0,6.0,5.0,9.0,7.0,0.0,0.4,Marin Russell,russell_m@yahoo.com,Jamaica,2020-07-05,beginner
HP5E9467,15.0,8.0,4.0,7.0,5.0,0.0,0.5333333333333333,Micaela Combs,combs.micaela@gmail.com,United Arab Emirates,2020-12-01,intermediate
FR4Y4594,20.0,12.0,10.0,8.0,6.0,0.0,0.6,Braiden Love,braiden_love@gmail.com,Marshall Islands,2020-12-25,expert
HP9Z7169,32.0,15.0,9.0,17.0,10.0,0.0,0.46875,Dane Gutierrez,dane_g@gmail.com,Albania,2020-12-28,advanced
MV6J6622,12.0,3.0,0.0,9.0,3.0,0.0,0.25,Jabari Bonilla,jabari_bonilla@yahoo.com,Kyrgyzstan,2020-10-29,beginner
SJ7N4937,23.0,12.0,7.0,10.0,5.0,1.0,0.5362318840579711,Lilia Mclaughlin,mclaughlin.lilia@gmail.com,Liberia,2020-12-13,expert
BS0P9292,23.0,10.0,4.0,13.0,10.0,0.0,0.43478260869565216,Ryleigh Murray,murray_ryleigh@yahoo.com,Ethiopia,2020-12-26,advanced
LG5J9574,18.0,7.0,4.0,11.0,9.0,0.0,0.3888888888888889,Elliot Hill,hill_e@yahoo.com,"Sudan, South",2020-12-17,beginner
JU7Y8749,22.0,10.0,6.0,11.0,6.0,1.0,0.4696969696969697,Natalia Fuller,natalia.fuller@gmail.com,Vatican City,2020-12-25,expert
SR7W2855,16.0,8.0,7.0,8.0,5.0,0.0,0.5,Asher Wiggins,wiggins.asher@gmail.com,Sudan,2020-12-27,intermediate
XI2X6852,26.0,16.0,7.0,10.0,7.0,0.0,0.6153846153846154,Kaeden Harmon,harmon.k@gmail.com,Cameroon,2020-11-28,expert
DK6W8581,16.0,5.0,4.0,11.0,5.0,0.0,0.3125,Susan Strickland,strickland.susan@yahoo.com,Albania,2020-11-11,beginner
FJ6L7476,17.0,5.0,2.0,12.0,8.0,0.0,0.29411764705882354,Ingrid Williamson,williamson.ingrid@aol.com,Sudan,2020-11-12,beginner
OU6S4513,19.0,15.0,8.0,4.0,1.0,0.0,0.7894736842105263,Dominick Gross,dominick_g@gmail.com,Poland,2020-11-06,intermediate
XB3C9259,15.0,10.0,5.0,5.0,5.0,0.0,0.6666666666666666,Agustin Gallagher,agustin.g@gmail.com,Andorra,2020-12-26,intermediate
LH5S1357,22.0,16.0,9.0,6.0,5.0,0.0,0.7272727272727273,Jonah Jordan,jordan.jonah@yahoo.com,Panama,2020-11-29,expert
LM5R2521,20.0,13.0,7.0,7.0,4.0,0.0,0.65,Kaylie Hughes,kaylie_h@gmail.com,Sudan,2020-12-07,intermediate
YI2U1925,14.0,8.0,7.0,6.0,5.0,0.0,0.5714285714285714,Kael Porter,kael_p@gmail.com,Bulgaria,2020-11-06,intermediate
OO2A6393,17.0,9.0,7.0,8.0,6.0,0.0,0.5294117647058824,Anna Coffey,coffey_anna@aol.com,United Arab Emirates,2020-12-22,intermediate
OG6E1682,25.0,15.0,7.0,10.0,9.0,0.0,0.6,Taryn Holloway,taryn_holloway@gmail.com,Croatia,2020-12-14,expert
CV8B3999,15.0,8.0,6.0,7.0,3.0,0.0,0.5333333333333333,Lainey Gutierrez,lainey_g@outlook.com,Ecuador,2020-11-18,intermediate
ZG6K9281,14.0,8.0,6.0,6.0,2.0,0.0,0.5714285714285714,Fatima Riggs,fatima_r@gmail.com,Comoros,2020-11-03,intermediate
PE3N3834,31.0,12.0,6.0,19.0,5.0,0.0,0.3870967741935484,Terrence Pugh,terrence.p@gmail.com,Czech Republic,2020-10-25,advanced
GQ3B8379,15.0,10.0,5.0,5.0,3.0,0.0,0.6666666666666666,Kayleigh Meza,kayleigh.m@yahoo.com,Australia,2020-12-19,intermediate
HQ5Y3456,18.0,10.0,4.0,8.0,6.0,0.0,0.5555555555555556,Denisse Crawford,denisse.crawford@yahoo.com,Honduras,2020-10-21,intermediate
BO4I9539,14.0,7.0,3.0,7.0,3.0,0.0,0.5,Samantha Smith,samantha.smith@gmail.com,Bulgaria,2020-12-05,intermediate
SO7H8485,20.0,11.0,6.0,9.0,6.0,0.0,0.55,Denise Rogers,rogers.denise@gmail.com,Spain,2020-12-24,intermediate
WO3J2297,21.0,15.0,9.0,6.0,2.0,0.0,0.7142857142857143,Josue Reid,josue_reid@gmail.com,Cabo Verde,2020-11-09,expert
GP2K5358,24.0,13.0,9.0,11.0,8.0,0.0,0.5416666666666666,Braylen Strickland,braylen.s@gmail.com,Sri Lanka,2020-12-21,expert
EP7B6647,22.0,10.0,6.0,12.0,7.0,0.0,0.4545454545454545,Mekhi Swanson,mekhi.swanson@gmail.com,Uzbekistan,2020-12-25,advanced
NM7T5248,19.0,11.0,7.0,8.0,6.0,0.0,0.5789473684210527,Karsyn Lowery,lowery_karsyn@gmail.com,"Congo, Democratic Republic of the",2020-08-02,expert
AD9C4781,17.0,8.0,3.0,8.0,4.0,1.0,0.4901960784313725,Trenton Hubbard,hubbard.trenton@gmail.com,Marshall Islands,2020-11-19,beginner
ZZ3N9437,17.0,9.0,4.0,8.0,6.0,0.0,0.5294117647058824,Devyn Zavala,zavala_devyn@gmail.com,Yemen,2020-11-19,beginner
FF3F1649,23.0,13.0,5.0,9.0,6.0,1.0,0.5797101449275363,Abbey Rice,rice.abbey@yahoo.com,Lesotho,2020-11-19,expert
CA5O5916,15.0,7.0,5.0,8.0,5.0,0.0,0.4666666666666667,Jada Lucas,jada_lucas@yahoo.com,Senegal,2020-11-02,beginner
FE3T9851,26.0,12.0,10.0,14.0,9.0,0.0,0.4615384615384616,Harley Sherman,sherman.h@gmail.com,Comoros,2020-12-25,advanced
WL5O8828,23.0,9.0,7.0,14.0,8.0,0.0,0.39130434782608703,Isabelle Gilbert,isabelle_gilbert@gmail.com,Barbados,2020-12-25,advanced
VO3U6332,17.0,12.0,2.0,5.0,5.0,0.0,0.7058823529411765,Josiah Stokes,josiah.s@outlook.com,Georgia,2020-12-20,intermediate
JY3F9239,10.0,5.0,4.0,5.0,3.0,0.0,0.5,Monserrat Norton,norton_monserrat@gmail.com,Greece,2020-12-28,intermediate
ZN3K3713,21.0,9.0,6.0,12.0,5.0,0.0,0.42857142857142855,Omari Francis,omari.francis@gmail.com,China,2020-12-25,beginner
LI8F3841,24.0,12.0,6.0,12.0,10.0,0.0,0.5,Irvin Blackwell,blackwell.irvin@gmail.com,Kyrgyzstan,2020-10-21,advanced
TS7H9612,22.0,9.0,4.0,13.0,10.0,0.0,0.4090909090909091,Aniya Ellis,aniya.e@yahoo.com,Algeria,2020-12-31,advanced
MN5N5331,23.0,7.0,3.0,16.0,9.0,0.0,0.3043478260869565,Lina Downs,lina.downs@yahoo.com,Bangladesh,2020-09-28,advanced
PS2M9371,24.0,11.0,8.0,13.0,6.0,0.0,0.4583333333333333,Dillon Arellano,arellano_dillon@yahoo.com,Cyprus,2020-12-30,expert
RX4N5937,23.0,11.0,5.0,12.0,5.0,0.0,0.4782608695652174,Robert Rasmussen,rasmussen_r@gmail.com,Australia,2020-09-28,beginner
AL4B6195,24.0,12.0,5.0,12.0,9.0,0.0,0.5,Molly Davenport,davenport.m@outlook.com,Papua New Guinea,2020-12-01,advanced
LF5R8625,12.0,4.0,1.0,8.0,4.0,0.0,0.3333333333333333,Grant Keith,keith_grant@outlook.com,Seychelles,2020-09-04,beginner
QN0W9632,17.0,14.0,10.0,3.0,1.0,0.0,0.8235294117647058,Davin Hensley,davin.h@outlook.com,Sao Tome and Principe,2020-11-04,intermediate
CU3Y9123,19.0,8.0,3.0,11.0,7.0,0.0,0.42105263157894735,Evelin Navarro,evelin_n@yahoo.com,Mauritania,2020-12-18,beginner
IP3V7675,23.0,9.0,5.0,14.0,10.0,0.0,0.39130434782608703,Bo Hinton,hinton.bo@gmail.com,Lebanon,2020-08-12,advanced
JV6R4815,14.0,6.0,3.0,8.0,5.0,0.0,0.42857142857142855,Arielle Richard,richard_arielle@yahoo.com,India,2020-09-29,beginner
XL7J9198,17.0,7.0,3.0,10.0,6.0,0.0,0.4117647058823529,Dean Frazier,frazier.d@gmail.com,Côte d’Ivoire,2020-12-11,beginner
ID9M4356,15.0,9.0,6.0,6.0,4.0,0.0,0.6,Catalina Weber,weber.c@aol.com,Chad,2020-12-29,intermediate
VY2U2486,16.0,9.0,8.0,7.0,5.0,0.0,0.5625,Summer Campos,campos.s@gmail.com,China,2020-12-17,intermediate
QH5B1135,22.0,12.0,10.0,10.0,5.0,0.0,0.5454545454545454,Olive Hinton,hinton_o@gmail.com,Sierra Leone,2020-11-27,expert
AW2I4181,19.0,9.0,7.0,10.0,4.0,0.0,0.4736842105263158,Triston Ellis,ellis_triston@gmail.com,Namibia,2020-10-29,intermediate
IR7K1451,24.0,14.0,8.0,10.0,6.0,0.0,0.5833333333333334,Beau Kelley,beau.kelley@yahoo.com,Rwanda,2020-12-31,expert
KN4G3878,29.0,11.0,4.0,18.0,12.0,0.0,0.3793103448275862,Carlos Andrade,andrade.carlos@gmail.com,Eswatini,2020-12-31,advanced
PO5L3678,25.0,12.0,8.0,13.0,8.0,0.0,0.48,Urijah Schneider,schneider_u@outlook.com,Germany,2020-12-28,advanced
PR1E1664,13.0,6.0,5.0,7.0,5.0,0.0,0.4615384615384616,Keira Rice,rice_k@gmail.com,Barbados,2020-09-29,beginner
XU4M6285,17.0,6.0,4.0,11.0,5.0,0.0,0.35294117647058826,Dixie Abbott,abbott_d@gmail.com,Malawi,2020-12-18,beginner
TR3H4871,26.0,15.0,9.0,10.0,5.0,1.0,0.5897435897435898,Keely Perry,perry.keely@gmail.com,Antigua and Barbuda,2020-12-28,expert
TC4H8526,17.0,8.0,7.0,9.0,6.0,0.0,0.4705882352941176,Drake Sellers,sellers.d@gmail.com,Madagascar,2020-12-13,beginner
UM7P7856,20.0,6.0,5.0,14.0,8.0,0.0,0.3,Finley Peck,peck.finley@yahoo.com,Djibouti,2020-11-27,beginner
